Year	0_temp	1_temp	2_temp	3_temp	4_temp
1791	-0.0539395331789	-0.0499099576091	-0.0506282586967	-0.0511265596247	-0.0498255337378
1792	-0.0528674175126	-0.048400353142	-0.0485039244861	-0.0498307452142	-0.0480726704802
1793	-0.0496738828797	-0.0431704684936	-0.0411884595045	-0.0455142533128	-0.0419247976998
1794	-0.0465578463582	-0.0380732189772	-0.0340620487451	-0.0413054812568	-0.0359343174452
1795	-0.0445423693685	-0.0349012130361	-0.0296303151723	-0.0386597744099	-0.0322197344196
1796	-0.0428715011002	-0.0323304165022	-0.0260458807321	-0.0365019062786	-0.0292167540463
1797	-0.0406147325095	-0.0287403640885	-0.0210406231853	-0.0335149583867	-0.025009605778
1798	-0.037957602103	-0.0244554489289	-0.0150671786132	-0.0299624302861	-0.0199816673396
1799	-0.0353235878386	-0.0202075610329	-0.00915262364201	-0.0264397978658	-0.0149987873502
1800	-0.03273145534	-0.0160392070588	-0.00335162532805	-0.0229804091615	-0.0101102816141
1801	-0.0301348901533	-0.0118689267179	0.00244875435193	-0.0195180558471	-0.0052202112272
1802	-0.0277695333838	-0.00811867130642	0.00766271183613	-0.0163940738242	-0.000826775956669
1803	-0.0257130994637	-0.00491422109143	0.0121079781797	-0.0137116770819	0.0029199064542
1804	-0.0238073648941	-0.00195978359556	0.0161873600412	-0.0112328404132	0.00636725843565
1805	-0.0220276015455	0.000776922237772	0.019951354248	-0.00892997978085	0.0095543589157
1806	-0.0204397121691	0.0031706289103	0.0232299902607	-0.00690355538758	0.0123339295058
1807	-0.0190245231491	0.00525563073981	0.0260709958177	-0.00512581041262	0.0147463867634
1808	-0.0340081648206	-0.0213838681657	-0.0112338459359	-0.0266685369915	-0.0167937386077
1809	-0.0852266845153	-0.111495473973	-0.137266950727	-0.0997409320872	-0.123362004669
1810	-0.1440398309	-0.21490064894	-0.281987629193	-0.183598656949	-0.245669967903
1811	-0.169862432434	-0.260509496419	-0.346073248879	-0.220521758762	-0.299701677036
1812	-0.170418202767	-0.261858215777	-0.348368783021	-0.221504065595	-0.301443005809
1813	-0.164369750068	-0.251634384817	-0.334501962816	-0.213089331691	-0.28951452898
1814	-0.176465042395	-0.273193699569	-0.365039206056	-0.230478944793	-0.315151660866
1815	-0.236086329494	-0.378017059682	-0.511943552387	-0.315466079669	-0.439205590167
1816	-0.305940037309	-0.50077410136	-0.684022778352	-0.415001871178	-0.584484315951
1817	-0.329107458918	-0.541749947007	-0.741969192429	-0.44812670452	-0.633144999239
1818	-0.312003963464	-0.512180263536	-0.701390805528	-0.423969736966	-0.598455028184
1819	-0.281662295703	-0.459416353501	-0.628375182434	-0.380982918224	-0.536356908551
1820	-0.250331481811	-0.404915927486	-0.552881034135	-0.336591055274	-0.472192558098
1821	-0.222166785838	-0.355957490879	-0.485078148635	-0.296704441938	-0.414557198622
1822	-0.197070714251	-0.312378907097	-0.42474229643	-0.261190071582	-0.363258469737
1823	-0.174689726734	-0.273569051016	-0.371021522798	-0.229550241283	-0.317575828653
1824	-0.154676679117	-0.238909762566	-0.323062563411	-0.201283701607	-0.276782663444
1825	-0.136712356364	-0.207841742292	-0.280088527235	-0.175935845614	-0.240220713724
1826	-0.120525518712	-0.17988973046	-0.241439277688	-0.153120380966	-0.207330573908
1827	-0.10590683985	-0.154686787234	-0.206605549606	-0.132539054276	-0.177680400631
1828	-0.0928688196043	-0.132254685622	-0.175620741776	-0.114209224502	-0.151297437828
1829	-0.0823004226361	-0.114142073681	-0.15065610561	-0.0993889176712	-0.130014273368
1830	-0.0800281773843	-0.110608219294	-0.146024127479	-0.0964008394072	-0.125952794274
1831	-0.0906539240117	-0.129695839362	-0.172986827933	-0.11177712275	-0.148621343299
1832	-0.103173739398	-0.152062581373	-0.204573945771	-0.129822197189	-0.175165268075
1833	-0.1043892843	-0.154608801028	-0.208501826744	-0.131777784439	-0.178283366342
1834	-0.110783474937	-0.166220677398	-0.22510599422	-0.141094337248	-0.192115542888
1835	-0.137502976303	-0.213435563952	-0.291474885596	-0.179315706212	-0.248030514606
1836	-0.15955168947	-0.252496470219	-0.346491892875	-0.210908749771	-0.294320173108
1837	-0.159133709923	-0.252216385355	-0.346578620555	-0.210555102677	-0.294123999458
1838	-0.145840855617	-0.229381444934	-0.315157126387	-0.1918865919	-0.267278447624
1839	-0.129677663182	-0.201535387435	-0.276708475698	-0.169144850155	-0.234516672824
1840	-0.115452560712	-0.177105701102	-0.243000873459	-0.149173580034	-0.205794584836
1841	-0.103078686866	-0.155938213901	-0.213825062583	-0.131847561936	-0.180930657145
1842	-0.0916755213881	-0.136493337333	-0.187034785747	-0.115914761709	-0.158108541452
1843	-0.0822126336918	-0.120466750613	-0.16500366358	-0.102752715968	-0.139330881966
1844	-0.0740522700821	-0.106738570007	-0.14617079394	-0.0914526025059	-0.123273571706
1845	-0.0654805202815	-0.0923304297241	-0.126361949143	-0.079592783785	-0.106415206361
1846	-0.0565143667963	-0.077244642462	-0.105588399643	-0.0671809991222	-0.0887544944531
1847	-0.0477592456309	-0.0625256138481	-0.0853131290823	-0.055069197417	-0.0715215317322
1848	-0.0394801021377	-0.0486493395163	-0.0661953895422	-0.0436410708854	-0.0552802817741
1849	-0.0325195044091	-0.0370882597554	-0.0502941287573	-0.0340933948201	-0.0417691592851
1850	-0.0271647259751	-0.0283627921867	-0.038331544266	-0.0268475264886	-0.0315995741068
1851	-0.0222992870745	-0.0204993006365	-0.0275875178148	-0.0202992234158	-0.022451031514
1852	-0.0175355475127	-0.0128570643543	-0.0170699044514	-0.0139344369544	-0.0135350468056
1853	-0.0129890683571	-0.0056384469393	-0.00704974703279	-0.00791837005479	-0.00508862169893
1854	-0.00872359657435	0.00105042222728	0.00223387242055	-0.00232570341857	0.00273054293056
1855	-0.00926679816798	-0.000709722468748	-0.000280265464084	-0.00358949493456	0.00056575079666
1856	-0.0248286797683	-0.0287699070339	-0.0395499113367	-0.0262078884624	-0.0326833923435
1857	-0.0467973304651	-0.0680464513325	-0.0945247776337	-0.0579320868071	-0.0791962961218
1858	-0.0554716129716	-0.0840004239057	-0.116971232261	-0.0707209835886	-0.0981608580674
1859	-0.0519207251635	-0.0785363099151	-0.109507219244	-0.0661194330509	-0.0918181840728
1860	-0.0445927787152	-0.0665826580922	-0.0929011737185	-0.0562356223334	-0.0777897956362
1861	-0.0386463307401	-0.0572401074767	-0.0798197370009	-0.0484521700011	-0.0668201451712
1862	-0.036128144924	-0.0538483985063	-0.075148824113	-0.0454991003789	-0.0629088080295
1863	-0.0333158903178	-0.0498380405271	-0.0697522279508	-0.0420458701305	-0.0583029056853
1864	-0.02803221368	-0.0415004966964	-0.0583037470123	-0.0350792826234	-0.0485819342478
1865	-0.0217739812089	-0.0314887445815	-0.0444974123136	-0.0267504835883	-0.0368764372602
1866	-0.0156281490605	-0.0217861457432	-0.0310609754486	-0.0186609571247	-0.0255207338171
1867	-0.00984582694968	-0.0128284736344	-0.0185994082393	-0.0111649959117	-0.0150299512256
1868	-0.00432174778365	-0.00431168285991	-0.00675409170287	-0.00402839790549	-0.00506096318903
1869	0.000875142135338	0.00372954369849	0.00438139421631	0.0027107704606	0.00433521678404
1870	0.00580925790969	0.0113670532905	0.0149240841366	0.00911554529629	0.0132476253039
1871	0.0102455134512	0.0180244762302	0.0241948734315	0.0147329877041	0.0210235865788
1872	0.0133304746817	0.0220651442078	0.0301017231062	0.0182358257911	0.02578266994
1873	0.0151749081448	0.0237569862242	0.0329362589088	0.0198384740954	0.0278192408147
1874	0.0169998881942	0.0254670302395	0.0357605537727	0.0214526576318	0.0298636242628
1875	0.0184472951395	0.0266235431638	0.0377371748802	0.0226083299824	0.0312323014308
1876	0.0185439483602	0.0255251467378	0.0364955452882	0.0219225303036	0.0299172484887
1877	0.0188243845788	0.0249277735295	0.0358538629837	0.0216250585414	0.0291681808212
1878	0.0204729970845	0.0268359200466	0.03864386696	0.0233518671669	0.0313609908287
1879	0.0229799630356	0.0302249745809	0.0435050973585	0.0262862697514	0.0352995099345
1880	0.0259885119491	0.034294498076	0.0494019887388	0.029800940939	0.0400516834375
1881	0.0292932320622	0.0388104025172	0.0559762752082	0.0336858696678	0.0453410362956
1882	0.0290328290862	0.0371572876721	0.0538355117491	0.0325598134929	0.0433143775837
1883	-0.00118243014824	-0.0169846422661	-0.0217374083605	-0.0111685878	-0.0207764882939
1884	-0.0522489171431	-0.107619321033	-0.148390196619	-0.0845244849746	-0.128015772049
1885	-0.0777339416512	-0.153317550365	-0.212419430121	-0.121405169294	-0.182177729044
1886	-0.0837886796502	-0.164892557642	-0.228865096833	-0.130587416706	-0.196033825935
1887	-0.0848469239671	-0.167727723008	-0.233114554757	-0.132670292735	-0.199566368355
1888	-0.0821155136779	-0.164066665818	-0.228229572908	-0.129461918752	-0.195406156591
1889	-0.0817845783707	-0.164645197753	-0.229262982566	-0.129691449102	-0.196251482308
1890	-0.0830168482392	-0.167959883935	-0.23413988359	-0.132142477219	-0.200329396457
1891	-0.0814606569946	-0.16648043362	-0.232303730712	-0.130688711511	-0.198734884617
1892	-0.0739448859696	-0.15459163708	-0.215922119779	-0.12077927788	-0.184835551271
1893	-0.062060813092	-0.135040529602	-0.188823955862	-0.104653135869	-0.161872613634
1894	-0.047710393019	-0.111153570114	-0.155633885	-0.0850148132953	-0.133769725577
1895	-0.0352933401119	-0.0906776499861	-0.127159650926	-0.0681478145636	-0.109682289041
1896	-0.0292340599847	-0.0813448475639	-0.114251045203	-0.0603273694049	-0.0987628872997
1897	-0.0265921865296	-0.0779682646742	-0.109686717574	-0.0573452890564	-0.0948887790726
1898	-0.0207491539009	-0.0689832071978	-0.0973005067707	-0.0498059196952	-0.0843965687204
1899	-0.0116671157752	-0.0543644576737	-0.0770364093943	-0.0376826741577	-0.0672559515555
1900	-0.00173739542141	-0.0383082561137	-0.0547598251827	-0.0243818456753	-0.04842543938
1901	0.00684588357548	-0.0246356600329	-0.0357568928867	-0.0130168891045	-0.0324011478357
1902	-0.000191142612317	-0.0383620781566	-0.0549976995201	-0.023893657823	-0.0487542896896
1903	-0.019039640399	-0.0728691285527	-0.103304702436	-0.0516223992992	-0.0896833814753
1904	-0.0255254444879	-0.0857816120293	-0.121478486919	-0.0618027825046	-0.105107001621
1905	-0.0190453580443	-0.0760290722869	-0.108007133631	-0.053566926705	-0.093761910991
1906	-0.00973453602651	-0.0614015944268	-0.0876942757781	-0.0413582647337	-0.0766592283729
1907	-0.00198571889612	-0.0496033302014	-0.071317641397	-0.0314307827885	-0.0629024598343
1908	0.00565855844515	-0.0379638376335	-0.0552457168849	-0.021626431768	-0.049356604426
1909	0.0150024117784	-0.0232800557952	-0.0350268912165	-0.00934901473336	-0.0322414311849
1910	0.0246456924782	-0.00810759554743	-0.0141621898494	0.00333686448277	-0.0145615579875
1911	0.0337285240834	0.00606638186929	0.00520845478534	0.0152272054678	0.00190849143112
1912	0.034166824973	0.00510143369767	0.00327351448974	0.0148439960369	0.000440581302796
1913	0.0314641652509	-0.00139883321824	-0.00651359083695	0.00998619714455	-0.00760502710646
1914	0.0368026895132	0.0062555997685	0.0033459469266	0.0166225859983	0.00104593877387
1915	0.0458689642462	0.0205577410653	0.0223821721997	0.0286480678998	0.017527289648
1916	0.0556140384136	0.0360307680025	0.0430344502302	0.0416307062074	0.0353841800776
1917	0.0651151135365	0.0510225265315	0.0630319234312	0.0542309424622	0.0526737336921
1918	0.0740964052563	0.0651025817981	0.0812602574701	0.0660925408199	0.0688825621827
1919	0.0820766392023	0.0775552929961	0.0971224395283	0.076617935007	0.0831551954085
1920	0.0865494929932	0.083893969963	0.104476598896	0.0821758399493	0.0901988140709
1921	0.0902544246551	0.0889700038848	0.110139519364	0.0866912348786	0.095761416566
1922	0.0967346537543	0.0990062191313	0.122777782182	0.0952173132016	0.107188321889
1923	0.103448553023	0.10923285352	0.1358096829	0.103927832118	0.118852196936
1924	0.109418898385	0.118012390954	0.146923095913	0.111483246473	0.128813722853
1925	0.115432335923	0.126870474401	0.158152371709	0.119105753254	0.138858344514
1926	0.121746826217	0.136253176866	0.170136957199	0.127156494038	0.149517847645
1927	0.127806770363	0.145165028031	0.18153917623	0.134823222963	0.159635249048
1928	0.131901316396	0.150605056559	0.188162991712	0.1396711286	0.165661494502
1929	0.134246044865	0.152946363874	0.190477557799	0.142009178245	0.16802352604
1930	0.137590905426	0.157083757791	0.195300623582	0.145800105339	0.172503723425
1931	0.141815570856	0.162937536647	0.202469647612	0.150960394331	0.179003236765
1932	0.144932609782	0.167012071107	0.207107366049	0.154654310887	0.183390455768
1933	0.148413494623	0.171759743215	0.212672084888	0.158890859307	0.188568455165
1934	0.153322826311	0.178938819869	0.22167235257	0.165111394628	0.196623390971
1935	0.158715093676	0.186909367446	0.231806866913	0.171981876272	0.205617439459
1936	0.164607871125	0.195717424538	0.243176376611	0.179532890107	0.215616235106
1937	0.170218519309	0.204006526803	0.253857190282	0.186663027102	0.225010565004
1938	0.175045567745	0.211048409994	0.262756301909	0.192763695372	0.232923081972
1939	0.179661541525	0.217814168395	0.271263271382	0.198624247138	0.240512384075
1940	0.184539830884	0.224947327122	0.280343072617	0.204793653549	0.248546627758
1941	0.189174192929	0.231550901528	0.288756878401	0.210542732829	0.255971957433
1942	0.192481661688	0.235782864522	0.293934668998	0.214365766673	0.260614798502
1943	0.195231123395	0.238985125049	0.297691724062	0.217360072109	0.264042960113
1944	0.198663122578	0.24328553387	0.302983010181	0.221264432828	0.268761117323
1945	0.202529671768	0.248275876823	0.309214288745	0.22574497839	0.274282426488
1946	0.206599660252	0.253567235121	0.315932552932	0.230471797783	0.28017700831
1947	0.210272431233	0.258002406859	0.3215668689	0.234518244816	0.285086520311
1948	0.213763705403	0.261891209166	0.326475414298	0.238158339632	0.289346662788
1949	0.216779666942	0.2648181743	0.329997644918	0.24104614448	0.29244799795
1950	0.219377922776	0.266856762515	0.332237600062	0.24324678324	0.294474566645
1951	0.221455073177	0.267901670101	0.333354600677	0.244621328193	0.295409180582
1952	0.222885493489	0.267793880643	0.333115224419	0.245031302292	0.29506305844
1953	0.224135511728	0.267176720282	0.33207790938	0.245073861131	0.294074081737
1954	0.225875844305	0.2672200557	0.331870427545	0.245701428735	0.293820605596
1955	0.228945327207	0.269432600508	0.334639696544	0.248126262966	0.296102805612
1956	0.233192867939	0.273543464831	0.340017369701	0.252128964803	0.300601753839
1957	0.238335865401	0.279040250022	0.347260066847	0.257299624944	0.306703302692
1958	0.243735201026	0.284845687252	0.354811795951	0.26276308708	0.31311837844
1959	0.249070431442	0.290375780372	0.361691565477	0.268069811551	0.319102720791
1960	0.252043049381	0.2915704415	0.362197598573	0.269934395115	0.319843683179
1961	0.251879138343	0.287137770468	0.354845204031	0.267254085503	0.313926857774
1962	0.249487272439	0.278657560661	0.341875460839	0.261309530534	0.303228125356
1963	0.232031842624	0.243630726323	0.291647817005	0.233861039595	0.261090347889
1964	0.205412417593	0.192406506265	0.218602011921	0.193311209824	0.199737797396
1965	0.193498118868	0.166794699063	0.181076941489	0.173614991082	0.168562243047
1966	0.197008454211	0.168053211213	0.180837538493	0.175794965209	0.169050219229
1967	0.205791237873	0.178357143716	0.193029571721	0.185378949012	0.180151581978
1968	0.208384819434	0.177615662111	0.189568564516	0.186060872145	0.178111514409
1969	0.20975036676	0.174596357692	0.182629442524	0.184953723232	0.173274981834
1970	0.22052243549	0.188049700742	0.198355690316	0.197265764233	0.18779121296
1971	0.237239976899	0.211793331252	0.228024481338	0.218009375885	0.214320150993
1972	0.255014247421	0.236999082062	0.259368443341	0.24006098689	0.242425952744
1973	0.270745747297	0.258287841997	0.285050474894	0.259020309584	0.26581684954
1974	0.281043990575	0.269830837564	0.297027673041	0.270120695592	0.277643428283
1975	0.28810619441	0.275461303539	0.300603359665	0.276481774577	0.282421586853
1976	0.299966489379	0.289330719737	0.315656289705	0.289568126662	0.296911973075
1977	0.317466098762	0.312944070092	0.344283271355	0.310596163368	0.322896931254
1978	0.33461347201	0.335813398962	0.371690984702	0.331068076779	0.347932379244
1979	0.351785142863	0.35867785724	0.398909230186	0.351567438802	0.372900742511
1980	0.370868548137	0.384709361087	0.430469877557	0.374683148248	0.401570224586
1981	0.386884437781	0.405239182068	0.454399770065	0.393346428704	0.423750489426
1982	0.379511027033	0.38497369136	0.421633812239	0.378815862536	0.397825664973
1983	0.364299368917	0.351133530181	0.370100254622	0.353207248131	0.355936336368
1984	0.370394130905	0.354706481329	0.370849465332	0.357955806031	0.358273623426
1985	0.386925761912	0.376689089698	0.397315022324	0.377626717268	0.382379647556
1986	0.405061367108	0.401611989236	0.427945299482	0.399654618001	0.40998595105
1987	0.424052678097	0.428117976162	0.460840771627	0.422945193819	0.439488408308
1988	0.444649559969	0.45747835774	0.49769853348	0.448550691089	0.47235514202
1989	0.466070739271	0.488376362097	0.536634489203	0.475394890371	0.507025515393
1990	0.486667846988	0.518040237618	0.573887198475	0.501193452536	0.54026269465
1991	0.474452363408	0.490683744531	0.531794097113	0.480569296924	0.506248578986
1992	0.443912615763	0.43169651486	0.445864225825	0.434129884788	0.434999895112
1993	0.441767421278	0.422887694312	0.43018677686	0.428326393853	0.423139853266
1994	0.458791452917	0.448166064574	0.462337424809	0.450079819573	0.451665417794
1995	0.481280520366	0.48347879395	0.508644295955	0.479878526946	0.492127916114
1996	0.504645165732	0.520710415925	0.557777892022	0.511148221212	0.534928498676
1997	0.527704951441	0.557474596418	0.606467169885	0.541999363784	0.577251917643
1998	0.551048202413	0.594552306748	0.655780729176	0.57311767104	0.619989961581
1999	0.574540292304	0.631784400247	0.705445450654	0.604363298439	0.662949941221
2000	0.5970860265	0.667342828047	0.75305459232	0.634218164718	0.704020431575
2001	0.618197523755	0.700507107027	0.797581261874	0.662072924987	0.742358190971
2002	0.638062671101	0.731679616845	0.839440246516	0.688262818371	0.778387891879
2003	0.656730228469	0.760877119709	0.878597100957	0.712819083664	0.812112234864
2004	0.674273261002	0.788242061075	0.915319980311	0.73584795028	0.843717406164
2005	0.689317162643	0.811465511061	0.946339004542	0.755459191057	0.870473928183
2006	0.700117186175	0.827629646734	0.967497380029	0.769271043149	0.888909428749
2007	0.708902137649	0.840663819002	0.984199402862	0.780476960351	0.90364896241
2008	0.718242144173	0.854994880027	1.0026149394	0.792689824889	0.919907172327
2009	0.728588381091	0.871345065456	1.02370173318	0.806512612784	0.938523123144
2010	0.740265711329	0.890169795681	1.04814524676	0.822332818152	0.960036031172
2011	0.752619968381	0.910165794427	1.07417249618	0.83911227252	0.982918364334
2012	0.765297477713	0.930614190598	1.1007957664	0.856286580616	1.0063113894
2013	0.778120157308	0.951184306781	1.12749252887	0.873595331515	1.02981105545
2014	0.790868869981	0.971497611512	1.15375670365	0.89073043748	1.05296972664
2015	0.803608290119	0.991668119142	1.17971447362	0.907785296448	1.07591963275
2016	0.81686630013	1.01262197808	1.20667962823	0.925512319011	1.09975355697
2017	0.830562866241	1.03422112597	1.23442995813	0.943799408959	1.12430745086
2018	0.844692041264	1.05645817008	1.26298073353	0.962640163586	1.14957240442
2019	0.859222579818	1.07929081795	1.29227070008	0.981997403325	1.17549972276
2020	0.874128808965	1.10271415733	1.32229456902	1.00185891729	1.20208765267
2021	0.88916044197	1.12667186368	1.35352367322	1.0220378632	1.22947725971
2022	0.904386246008	1.15126741396	1.3860671968	1.04262554252	1.25777850991
2023	0.919677161444	1.1762598388	1.41955813505	1.06343263385	1.28669604571
2024	0.934825499936	1.20127107497	1.45344075741	1.08415811836	1.31577336239
2025	0.949551934433	1.22579758205	1.48698569297	1.1043989654	1.34440612352
2026	0.963745077055	1.24962983598	1.51987535926	1.12399082303	1.37233774174
2027	0.977508461358	1.27293453188	1.55231872833	1.14307478427	1.39975650289
2028	0.990703682326	1.29545441231	1.5839337029	1.16144764881	1.4263499847
2029	1.00324302333	1.31702132724	1.61446377307	1.17897838327	1.45191144304
2030	1.01524981042	1.33783712613	1.64417036195	1.19583619211	1.47667175813
2031	1.02623649545	1.35703378516	1.6718212989	1.21132146976	1.49959773136
2032	1.03623680151	1.37465706629	1.69746145875	1.22547632881	1.52073633502
2033	1.0455146962	1.39115614595	1.72170000356	1.23867033523	1.54061152956
2034	1.05423932635	1.40681434264	1.74491561732	1.25113821191	1.55955165037
2035	1.06236248858	1.42153482566	1.76695726271	1.26280575069	1.57743623429
2036	1.0694764825	1.43459173457	1.78679610965	1.27308774523	1.59340178934
2037	1.0758518108	1.44644799282	1.80506456405	1.28236395825	1.60799001104
2038	1.08176289916	1.45757359586	1.8224059558	1.29101974259	1.62175128334
2039	1.08705526595	1.46768767234	1.83841585212	1.29883056852	1.63434900581
2040	1.09155909384	1.47648324447	1.85265408085	1.30555044868	1.64541603951
2041	1.09548996564	1.48432904044	1.86562502194	1.31148181529	1.65538406481
2042	1.09880722146	1.49114522689	1.87720728152	1.31656273952	1.6641549321
2043	1.10167481863	1.49721097973	1.88778173209	1.32102256786	1.67205506801
2044	1.10407265566	1.50248348382	1.89728028543	1.32482902284	1.6790306677
2045	1.10595007055	1.50686694601	1.9055614836	1.32790661289	1.6849655743
2046	1.10729571811	1.51033493892	1.91258128422	1.33023599524	1.68982582198
2047	1.10819965764	1.51303909365	1.91854490781	1.33194224386	1.69378808357
2048	1.10867572207	1.5149978778	1.9234721351	1.33304216815	1.69687187259
2049	1.108769753	1.51628625369	1.9274621799	1.33359829536	1.69916367101
2050	1.10862251363	1.51714586759	1.93084767063	1.33380833694	1.70094716477
2051	1.10802672856	1.51720902966	1.93311053457	1.33337513616	1.70178610639
2052	1.10713098791	1.51673193045	1.93460445034	1.3325079444	1.70198168514
2053	1.10573489519	1.51535965197	1.93482979882	1.33091974603	1.70111301186
2054	1.10392656029	1.51324306528	1.93399361629	1.3287340882	1.69935702184
2055	1.1016845843	1.51034142278	1.93203558257	1.32591885839	1.6966643104
2056	1.09918955567	1.50696811424	1.92939039786	1.32272937942	1.69340412278
2057	1.09649601409	1.50321525967	1.92618371353	1.31924146053	1.68968411521
2058	1.09361379548	1.49909865534	1.92243631032	1.31546838614	1.6855223662
2059	1.0906144284	1.49474313713	1.91832221853	1.31151168474	1.68106615507
2060	1.08749233158	1.49013885104	1.9138278093	1.30736339239	1.67630376166
2061	1.08420739696	1.48521560367	1.90885528085	1.30296650409	1.67115221437
2062	1.08092213653	1.48025819158	1.90380275425	1.29855222111	1.66594810022
2063	1.07764687204	1.47528475609	1.89869599999	1.29413523265	1.66071292101
2064	1.07442321542	1.47036828305	1.89363738428	1.28977474814	1.65553300633
2065	1.0712209648	1.46545599089	1.88855357152	1.28542785434	1.65034606312
2066	1.06804598791	1.46055836154	1.88345952795	1.28110299183	1.6451645601
2067	1.06486975969	1.45562570098	1.87828612259	1.27675973023	1.63992985301
2068	1.06159999579	1.4504967063	1.8728082154	1.27226701262	1.6344513813
2069	1.05825408327	1.44520229602	1.86706906404	1.26764984221	1.62876573262
2070	1.0549801426	1.44000247903	1.86143203875	1.26311920398	1.62318027135
2071	1.05157688268	1.43454519861	1.85540560073	1.25838911701	1.61727904743
2072	1.04819770723	1.42909989422	1.84936624998	1.25367819113	1.6113805773
2073	1.04491211624	1.42378904945	1.84348545168	1.24908569158	1.60562977731
2074	1.04171508813	1.41860466548	1.83775253453	1.24460491523	1.60001740414
2075	1.03873494706	1.41377242722	1.83248338636	1.24041886162	1.594810429
2076	1.03591920043	1.40920130533	1.82755166851	1.23645335473	1.58990158742
2077	1.03312121576	1.40463542911	1.82260069309	1.23250037027	1.58498878858
2078	1.03037677284	1.40013854861	1.81772012651	1.22861138806	1.58014764322
2079	1.02785049128	1.396000127	1.81331508875	1.22502113366	1.57572055629
2080	1.02542239833	1.39201105163	1.80909440535	1.22155951609	1.57146075725
2081	1.02308548278	1.38816014268	1.80504327606	1.218217151	1.56735536509
2082	1.0208665964	1.38449553952	1.80122978226	1.21503281524	1.5634616076
2083	1.01862313723	1.38076850566	1.79730725873	1.21180425368	1.5594858482
2084	1.01659406395	1.37739874793	1.79386274568	1.20887193591	1.55592441127
2085	1.01479201519	1.37440942978	1.79092965439	1.206254356	1.55280506249
2086	1.01289551175	1.37123838074	1.78772359476	1.2034947784	1.5494637715
2087	1.01098459412	1.36802685802	1.7844424301	1.20070762217	1.54606772384
2088	1.00903046691	1.36472537985	1.78101762324	1.19785245442	1.54255869199
2089	1.00714043748	1.36152285266	1.77771363734	1.19508240431	1.53916017225
2090	1.00530995966	1.35841217096	1.77452123508	1.19239145818	1.53586403719
2091	1.00343510764	1.35521209731	1.77118785638	1.18963223511	1.53245634337
2092	1.00162296651	1.35211103288	1.76797719992	1.18695748358	1.52915996246
2093	0.999868805366	1.34910143484	1.76487935888	1.18436086378	1.52596622317
2094	0.998168315178	1.34617646971	1.76188539686	1.18183661951	1.52286728435
2095	0.99645105247	1.34321341405	1.75882443064	1.17928491325	1.51971832512
2096	0.994820622959	1.34039442992	1.75595142324	1.17685345897	1.51673482566
2097	0.993169455247	1.33753167537	1.75300452857	1.17438956366	1.51369500122
2098	0.991534913394	1.3346912001	1.75007643159	1.17194668845	1.5106770806
2099	0.989950115788	1.3319315737	1.7472494115	1.16957222612	1.50775046115
2100	0.988377896266	1.32918820178	1.74443370361	1.1672135772	1.50483898197
2101	0.986918191806	1.32663665375	1.74187502354	1.16501314032	1.50215030733
